CRN,Subj,Crse,Sect,Part of Term,Session,Title,Prof,Day  Beg   End   Bldg Room  (Type),Campus,AddlInfo,Hrs,Max,MaxResv,LeftResv,Enr,Avail,WaitCap,WaitCount,WaitAvail,Room Cap
42186,INCL,02350,  1,"Full Term ... 
06-SEP to 21-DEC",Day,INSTR & ASSESS INCLUSIVE CLASS,STAFF,"T       0800 1530   (Field)
R       0800 0915 JAMES 3099 (Class)
R       0930 1045 JAMES 3099 (Class)",Main,,3,0,0,0,0,0,0,0,0,30
42187,INCL,02350,  2,"Full Term ... 
06-SEP to 21-DEC",Day,INSTR & ASSESS INCLUSIVE CLASS,STAFF,"T       1100 1215 JAMES 3099 (Class)
T       1230 1345 JAMES 3099 (Class)
R       0800 1530   (Field)",Main,,3,0,0,0,0,0,0,0,0,30
42188,INCL,02350,  3,"Full Term ... 
06-SEP to 21-DEC",Evening,INSTR & ASSESS INCLUSIVE CLASS,STAFF,"T       0800 1530   (Field)
W       1700 1815 JAMES 3099 (Class)
W       1830 1945 JAMES 3099 (Class)",Main,,3,0,0,0,0,0,0,0,0,30
42112,INCL,02351,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"CLINICAL EXP I IN INCL EDUMust take with INCL 02330 1.
",STAFF,W       0800 1400   (Field),Off-campus,,1,0,0,0,0,0,0,0,0,
42113,INCL,02351,  2,"Full Term ... 
06-SEP to 21-DEC",Day,"CLINICAL EXP I IN INCL EDUMust take with INCL 02330 2.
",STAFF,M       0800 1400   (Field),Off-campus,,1,0,0,0,0,0,0,0,0,
42119,INCL,02440,  1,"Full Term ... 
06-SEP to 21-DEC",Online,DIVERSITY SEMINAR,STAFF, ,Online,,2,0,0,0,0,0,0,0,0,
42120,INCL,02440,  2,"Full Term ... 
06-SEP to 21-DEC",Online,DIVERSITY SEMINAR,STAFF, ,Online,,2,0,0,0,0,0,0,0,0,
42121,INCL,02440,  3,"Full Term ... 
06-SEP to 21-DEC",Online,DIVERSITY SEMINAR,STAFF, ,Online,,2,0,0,0,0,0,0,0,0,
42091,INCL,02444,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"CLINICAL PRACT I IN INCL EDUFor Inclusive Ed Majors only.
",STAFF,TR      0800 1600   (Field),Off-campus,,2,0,0,0,0,0,0,0,0,
42123,INCL,90432,  1,"Full Term ... 
06-SEP to 21-DEC",Evening,"WRKNG W/FAMILIES/COMMUNITIESFor Inclusive Ed Majors only.
",STAFF,"W       1700 1815 JAMES 3091B (Class)
W       1830 1945 JAMES 3091B (Class)",Main,,3,0,0,0,0,0,0,0,0,30
42124,INCL,90432,  2,"Full Term ... 
06-SEP to 21-DEC",Day,WRKNG W/FAMILIES/COMMUNITIES,STAFF,"T       1100 1215 JAMES 3102 (Class)
T       1230 1345 JAMES 3102 (Class)",Main,,3,25,0,0,0,25,0,0,0,30
40398,INTR,00087,  1,"Full Term ... 
06-SEP to 21-DEC",Day,SPECIAL PROJECT/INTERN - HP,"Gibb, Jessica Lynne", ,Off-campus,,3,0,0,0,0,0,0,0,0,
40399,INTR,00087,  2,"Full Term ... 
06-SEP to 21-DEC",Day,SPECIAL PROJECT/INTERN - HP,"Gibb, Jessica Lynne", ,Off-campus,,6,0,0,0,0,0,0,0,0,
43623,INTR,00111,  1,"Full Term ... 
06-SEP to 21-DEC",Day,MATH PLACEMENT TEST REQUIRED,STAFF, ,Main,,3,0,0,0,0,0,0,0,0,
43647,INTR,00112,  1,"Full Term ... 
06-SEP to 21-DEC",Day,WRITING PLACEMENT TEST REQ'D,STAFF, ,Main,,3,0,0,0,0,0,0,0,0,
43658,INTR,00114,  1,"Full Term ... 
06-SEP to 21-DEC",Day,CHEM PLACEMENT TEST REQUIRED,STAFF, ,Main,,4,0,0,0,0,0,0,0,0,
43668,INTR,00116,  1,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COURSE PLACEHOLDER,STAFF, ,Main,,3,0,0,0,0,0,0,0,0,
43679,INTR,00116,  2,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COURSE PLACEHOLDER,STAFF, ,Main,,6,0,0,0,0,0,0,0,0,
43687,INTR,00116,  3,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COURSE PLACEHOLDER,STAFF, ,Main,,9,0,0,0,0,0,0,0,0,
42859,INTR,01107, 20,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,TR      1530 1620   (Class),Main,,2,20,0,0,0,20,0,0,0,
42860,INTR,01107, 21,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,MW      1530 1620   (Class),Main,,2,20,0,0,0,20,0,0,0,
42861,INTR,01107, 22,"Full Term ... 
06-SEP to 21-DEC",Evening,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,TR      1700 1750   (Class),Main,,2,20,0,0,0,20,0,0,0,
42863,INTR,01107, 23,"Full Term ... 
06-SEP to 21-DEC",Evening,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,MW      1700 1750   (Class),Main,,2,20,0,0,0,20,0,0,0,
42865,INTR,01107, 24,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,TR      1230 1320   (Class),Main,,2,20,0,0,0,20,0,0,0,
42866,INTR,01107, 25,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,MW      0800 0850   (Class),Main,,2,20,0,0,0,20,0,0,0,
42868,INTR,01107, 26,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,TR      0800 0850   (Class),Main,,2,20,0,0,0,20,0,0,0,
42870,INTR,01107, 27,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,MW      0930 1020   (Class),Main,,2,20,0,0,0,20,0,0,0,
42871,INTR,01107, 28,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,TR      0930 1020   (Class),Main,,2,20,0,0,0,20,0,0,0,
42872,INTR,01107, 29,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,MW      1100 1150   (Class),Main,,2,20,0,0,0,20,0,0,0,
42874,INTR,01107, 30,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,TR      1100 1150   (Class),Main,,2,20,0,0,0,20,0,0,0,
42876,INTR,01107, 31,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,WF      1100 1150   (Class),Main,,2,20,0,0,0,20,0,0,0,
42877,INTR,01107, 32,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,WF      1100 1150   (Class),Main,,2,20,0,0,0,20,0,0,0,
42878,INTR,01107, 33,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,TR      1100 1150   (Class),Main,,2,20,0,0,0,20,0,0,0,
42879,INTR,01107, 34,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,MW      1230 1320   (Class),Main,,2,20,0,0,0,20,0,0,0,
42881,INTR,01107, 35,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,TR      1230 1320   (Class),Main,,2,20,0,0,0,20,0,0,0,
42883,INTR,01107, 36,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,WF      1230 1320   (Class),Main,,2,20,0,0,0,20,0,0,0,
42884,INTR,01107, 37,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,MW      1530 1620   (Class),Main,,2,20,0,0,0,20,0,0,0,
42886,INTR,01107, 38,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,MW      1530 1620   (Class),Main,,2,20,0,0,0,20,0,0,0,
42887,INTR,01107, 39,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,TR      1530 1620   (Class),Main,,2,20,0,0,0,20,0,0,0,
42888,INTR,01107, 40,"Full Term ... 
06-SEP to 21-DEC",Evening,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,MW      1700 1750   (Class),Main,,2,20,0,0,0,20,0,0,0,
42891,INTR,01107, 41,"Full Term ... 
06-SEP to 21-DEC",Evening,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,TR      1700 1750   (Class),Main,,2,20,0,0,0,20,0,0,0,
42892,INTR,01107, 42,"Full Term ... 
06-SEP to 21-DEC",Evening,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,TR      1700 1750   (Class),Main,,2,20,0,0,0,20,0,0,0,
42894,INTR,01107, 43,"Full Term ... 
06-SEP to 21-DEC",Evening,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,MW      1700 1750   (Class),Main,,2,20,0,0,0,20,0,0,0,
42895,INTR,01107, 44,"Full Term ... 
06-SEP to 21-DEC",Evening,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,M       1700 1840   (Class),Main,,2,20,0,0,0,20,0,0,0,
42896,INTR,01107, 45,"Full Term ... 
06-SEP to 21-DEC",Evening,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,T       1700 1840   (Class),Main,,2,20,0,0,0,20,0,0,0,
42897,INTR,01107, 46,"Full Term ... 
06-SEP to 21-DEC",Evening,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,W       1830 2010   (Class),Main,,2,20,0,0,0,20,0,0,0,
42898,INTR,01107, 47,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,MW      1100 1150   (Class),Main,,2,20,0,0,0,20,0,0,0,
42899,INTR,01107, 48,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,MW      1400 1450   (Class),Main,,2,20,0,0,0,20,0,0,0,
42900,INTR,01107, 49,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,TR      1100 1150   (Class),Main,,2,20,0,0,0,20,0,0,0,
42901,INTR,01107, 50,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.
",STAFF,TR      1230 1320   (Class),Main,,2,20,0,0,0,20,0,0,0,
42902,INTR,01107, 51,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSThis section designed for the student athlete experience.
",STAFF,MW      1100 1150   (Class),Main,,2,20,0,0,0,20,0,0,0,
42903,INTR,01107, 52,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSThis section designed for the student athlete experience.
",STAFF,TR      1100 1150   (Class),Main,,2,20,0,0,0,20,0,0,0,
42904,INTR,01107, 53,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSIncoming transfer students only.
",STAFF,MW      1100 1150   (Class),Main,,2,20,0,0,0,20,0,0,0,
42905,INTR,01107, 54,"Full Term ... 
06-SEP to 21-DEC",Hybrid,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.This section has synchronous, virtual meetings onFridays 09/09, 09/23, 10/07, 10/21, 11/05 and 11/18from 12:30PM-1:30PM.
",STAFF,"F       1230 1330   (Class)
F       1230 1330   (Class)
F       1230 1330   (Class)
F       1230 1330   (Class)
F       1230 1330   (Class)
F       1230 1330   (Class)
   ",Online,,2,20,0,0,0,20,0,0,0,
42906,INTR,01107, 55,"Full Term ... 
06-SEP to 21-DEC",Hybrid,"ROWAN 101:COLLEGE SUCCESS-RSFirst-time undergraduate students only.This section has synchronous, virtual meetings onFridays 09/09, 09/23, 10/07, 10/21, 11/05 and 11/18from 12:30PM-1:30PM.
",STAFF,"F       1230 1330   (Class)
F       1230 1330   (Class)
F       1230 1330   (Class)
F       1230 1330   (Class)
F       1230 1330   (Class)
F       1230 1330   (Class)
   ",Online,,2,20,0,0,0,20,0,0,0,
42912,INTR,01108,  1,"Late Start Session ... 
19-SEP to 21-DEC",Day,FIN WELLNESS:PLN PRSNL FIN SUC,STAFF,TR      1100 1200   (Class),Main,,2,20,0,0,0,20,0,0,0,
42913,INTR,01108,  2,"Late Start Session ... 
19-SEP to 21-DEC",Evening,FIN WELLNESS:PLN PRSNL FIN SUC,STAFF,MW      1700 1800   (Class),Main,,2,20,0,0,0,20,0,0,0,
42914,INTR,01108,  3,"Late Start Session ... 
19-SEP to 21-DEC",Day,FIN WELLNESS:PLN PRSNL FIN SUC,STAFF,MW      0930 1030   (Class),Main,,2,20,0,0,0,20,0,0,0,
42915,INTR,01108,  4,"Module One ... 
06-SEP to 31-OCT",Online,FIN WELLNESS:PLN PRSNL FIN SUC,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42917,INTR,01108,  5,"Module One ... 
06-SEP to 31-OCT",Online,FIN WELLNESS:PLN PRSNL FIN SUC,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42918,INTR,01108,  6,"Module One ... 
06-SEP to 31-OCT",Online,FIN WELLNESS:PLN PRSNL FIN SUC,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42919,INTR,01108,  7,"Module One ... 
06-SEP to 31-OCT",Online,FIN WELLNESS:PLN PRSNL FIN SUC,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42920,INTR,01108,  8,"Module Two ... 
01-NOV to 26-DEC",Online,FIN WELLNESS:PLN PRSNL FIN SUC,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42921,INTR,01108,  9,"Module Two ... 
01-NOV to 26-DEC",Online,FIN WELLNESS:PLN PRSNL FIN SUC,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42922,INTR,01108, 10,"Module Two ... 
01-NOV to 26-DEC",Online,FIN WELLNESS:PLN PRSNL FIN SUC,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42923,INTR,01108, 11,"Module Two ... 
01-NOV to 26-DEC",Online,FIN WELLNESS:PLN PRSNL FIN SUC,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42834,INTR,01114,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSASCEND students only.
",STAFF,TR      0930 1020   (Class),Main,,2,20,0,0,0,20,0,0,0,
42836,INTR,01114,  2,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSASCEND students only.
",STAFF,MW      0930 1020   (Class),Main,,2,20,0,0,0,20,0,0,0,
42837,INTR,01114,  3,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSASCEND students only.
",STAFF,MW      0930 1020   (Class),Main,,2,20,0,0,0,20,0,0,0,
42838,INTR,01114,  4,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSASCEND students only.
",STAFF,TR      1100 1150   (Class),Main,,2,20,0,0,0,20,0,0,0,
42839,INTR,01114,  5,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSASCEND students only.
",STAFF,MW      1100 1150   (Class),Main,,2,20,0,0,0,20,0,0,0,
42841,INTR,01114,  6,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSASCEND students only.
",STAFF,MW      1230 1320   (Class),Main,,2,20,0,0,0,20,0,0,0,
42842,INTR,01114,  7,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSASCEND students only.
",STAFF,MW      1400 1450   (Class),Main,,2,20,0,0,0,20,0,0,0,
42844,INTR,01114,  8,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSASCEND students only.
",STAFF,MW      1530 1620   (Class),Main,,2,20,0,0,0,20,0,0,0,
42845,INTR,01114,  9,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSASCEND students only.
",STAFF,TR      1530 1620   (Class),Main,,2,20,0,0,0,20,0,0,0,
42846,INTR,01114, 10,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSASCEND students only.
",STAFF,MW      0930 1020   (Class),Main,,2,20,0,0,0,20,0,0,0,
42847,INTR,01114, 11,"Full Term ... 
06-SEP to 21-DEC",Evening,"ROWAN 101:COLLEGE SUCCESS-RSASCEND students only.
",STAFF,M       1700 1840   (Class),Main,,2,20,0,0,0,20,0,0,0,
42848,INTR,01115, 12,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSExploratory Studies students only.
",STAFF,TR      0800 0850   (Class),Main,,2,20,0,0,0,20,0,0,0,
42849,INTR,01115, 13,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSExploratory Studies students only.
",STAFF,WF      0930 1020   (Class),Main,,2,20,0,0,0,20,0,0,0,
42850,INTR,01115, 14,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSExploratory Studies students only.
",STAFF,TR      1100 1150   (Class),Main,,2,20,0,0,0,20,0,0,0,
42851,INTR,01115, 15,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSExploratory Studies students only.
",STAFF,MW      1100 1150   (Class),Main,,2,20,0,0,0,20,0,0,0,
42853,INTR,01115, 16,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSExploratory Studies students only.
",STAFF,WF      1100 1150   (Class),Main,,2,20,0,0,0,20,0,0,0,
42854,INTR,01115, 17,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSExploratory Studies students only.
",STAFF,WF      1230 1320   (Class),Main,,2,20,0,0,0,20,0,0,0,
42855,INTR,01115, 18,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSExploratory Studies students only.
",STAFF,TR      0930 1020   (Class),Main,,2,20,0,0,0,20,0,0,0,
42857,INTR,01115, 19,"Full Term ... 
06-SEP to 21-DEC",Day,"ROWAN 101:COLLEGE SUCCESS-RSExploratory Studies students only.
",STAFF,MW      1530 1620   (Class),Main,,2,20,0,0,0,20,0,0,0,
41453,INTR,01130,  1,"Full Term ... 
06-SEP to 21-DEC",Day,WOMEN/GENDER IN PERSPECTIVE,"Cox, Whitney E",TR      1400 1515 BUNCE 106 (Class),Main,,3,30,0,0,0,30,0,0,0,36
41629,INTR,01130,  2,"Full Term ... 
06-SEP to 21-DEC",Day,HONORS WOMEN/GENDER IN PERSPEC,"Klapper, Melissa R.",TR      0930 1045 JAMES 2094 (Class),Main,,3,15,0,0,0,15,0,0,0,16
42602,INTR,01265,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"COMPUTERS & SOCIETYNeeds room. 30/50
","Coakley, Thomas James",MW      0930 1045   (Class),Main,,3,0,0,0,0,0,0,0,0,
42604,INTR,01265,  2,"Full Term ... 
06-SEP to 21-DEC",Day,"COMPUTERS & SOCIETYNeeds room. 30/50
","Coakley, Thomas James",MW      1100 1215   (Class),Main,,3,0,0,0,0,0,0,0,0,
42608,INTR,01265,  3,"Full Term ... 
06-SEP to 21-DEC",Evening,COMPUTERS & SOCIETY,"Wong, Simone Scafide",MW      1700 1815 WILSON 206 (Class),Main,,3,24,0,0,0,24,50,0,50,24
42625,INTR,01265,  4,"Full Term ... 
06-SEP to 21-DEC",Online,COMPUTERS & SOCIETY,"Poolos, Kimberly Rose", ,Online,,3,30,0,0,0,30,50,0,50,
42627,INTR,01265,  5,"Full Term ... 
06-SEP to 21-DEC",Online,COMPUTERS & SOCIETY,"Poolos, Kimberly Rose", ,Online,,3,30,0,0,0,30,50,0,50,
42610,INTR,01265,  6,"Full Term ... 
06-SEP to 21-DEC",Evening,COMPUTERS & SOCIETY,"DeStefano, Davann Catherine",TR      1700 1815 WILSON 206 (Class),Main,,3,24,0,0,0,24,50,0,50,24
42613,INTR,01265,  7,"Full Term ... 
06-SEP to 21-DEC",Evening,COMPUTERS & SOCIETY,STAFF,"M       1830 1945 ROBSON 305 (Class)
M       2000 2115 ROBSON 305 (Class)",Main,,3,0,0,0,0,0,0,0,0,24
42616,INTR,01265,  8,"Full Term ... 
06-SEP to 21-DEC",Evening,COMPUTERS & SOCIETY,STAFF,"T       1830 1945 ROBSON 305 (Class)
T       2000 2115 ROBSON 305 (Class)",Main,,3,0,0,0,0,0,0,0,0,24
42620,INTR,01265,  9,"Full Term ... 
06-SEP to 21-DEC",Evening,COMPUTERS & SOCIETY,STAFF,"W       1830 1945 ROBSON 305 (Class)
W       2000 2115 ROBSON 305 (Class)",Main,,3,0,0,0,0,0,0,0,0,24
42622,INTR,01265, 10,"Full Term ... 
06-SEP to 21-DEC",Evening,COMPUTERS & SOCIETY,STAFF,"R       1830 1945 ROBSON 305 (Class)
R       2000 2115 ROBSON 305 (Class)",Main,,3,0,0,0,0,0,0,0,0,24
42629,INTR,01265, 11,"Full Term ... 
06-SEP to 21-DEC",Online,COMPUTERS & SOCIETY,"Daws, Len E.", ,Online,,3,30,0,0,0,30,50,0,50,
42631,INTR,01265, 12,"Full Term ... 
06-SEP to 21-DEC",Online,COMPUTERS & SOCIETY,"Caranci, Frank A.", ,Online,,3,30,0,0,0,30,50,0,50,
42632,INTR,01265, 13,"Full Term ... 
06-SEP to 21-DEC",Online,COMPUTERS & SOCIETY,"Cesaretti, Donald F", ,Online,,3,30,0,0,0,30,50,0,50,
44647,INTR,01451,  1,"Full Term ... 
06-SEP to 21-DEC",Online,ISSUES IN BUS:DIRECTED RSRCH,"Schillo, Michael B.", ,Online,,3,30,0,0,0,30,0,0,0,
42924,INTR,01488,  1,"Late Start Session ... 
19-SEP to 21-DEC",Day,CAREER PLAN & DEVELOPMENT,STAFF,MW      0930 1030   (Class),Main,,2,20,0,0,0,20,0,0,0,
42925,INTR,01488,  2,"Late Start Session ... 
19-SEP to 21-DEC",Day,CAREER PLAN & DEVELOPMENT,STAFF,TR      1100 1200   (Class),Main,,2,20,0,0,0,20,0,0,0,
42926,INTR,01488,  3,"Late Start Session ... 
19-SEP to 21-DEC",Day,CAREER PLAN & DEVELOPMENT,STAFF,MW      1400 1500   (Class),Main,,2,20,0,0,0,20,0,0,0,
42927,INTR,01488,  4,"Late Start Session ... 
19-SEP to 21-DEC",Day,CAREER PLAN & DEVELOPMENT,STAFF,TR      1530 1630   (Class),Main,,2,20,0,0,0,20,0,0,0,
42929,INTR,01488,  5,"Module One ... 
06-SEP to 31-OCT",Online,CAREER PLAN & DEVELOPMENT,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42930,INTR,01488,  6,"Module One ... 
06-SEP to 31-OCT",Online,CAREER PLAN & DEVELOPMENT,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42931,INTR,01488,  7,"Module One ... 
06-SEP to 31-OCT",Online,CAREER PLAN & DEVELOPMENT,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42933,INTR,01488,  8,"Module One ... 
06-SEP to 31-OCT",Online,CAREER PLAN & DEVELOPMENT,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42934,INTR,01488,  9,"Module One ... 
06-SEP to 31-OCT",Online,CAREER PLAN & DEVELOPMENT,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42935,INTR,01488, 10,"Module One ... 
06-SEP to 31-OCT",Online,CAREER PLAN & DEVELOPMENT,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42936,INTR,01488, 11,"Module One ... 
06-SEP to 31-OCT",Online,CAREER PLAN & DEVELOPMENT,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42937,INTR,01488, 12,"Module One ... 
06-SEP to 31-OCT",Online,CAREER PLAN & DEVELOPMENT,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42938,INTR,01488, 13,"Module One ... 
06-SEP to 31-OCT",Online,CAREER PLAN & DEVELOPMENT,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42939,INTR,01488, 14,"Module One ... 
06-SEP to 31-OCT",Online,CAREER PLAN & DEVELOPMENT,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42940,INTR,01488, 15,"Module Two ... 
01-NOV to 26-DEC",Online,CAREER PLAN & DEVELOPMENT,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42941,INTR,01488, 16,"Module Two ... 
01-NOV to 26-DEC",Online,CAREER PLAN & DEVELOPMENT,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42942,INTR,01488, 17,"Module Two ... 
01-NOV to 26-DEC",Online,CAREER PLAN & DEVELOPMENT,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42943,INTR,01488, 18,"Module Two ... 
01-NOV to 26-DEC",Online,CAREER PLAN & DEVELOPMENT,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42944,INTR,01488, 19,"Module Two ... 
01-NOV to 26-DEC",Online,CAREER PLAN & DEVELOPMENT,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42945,INTR,01488, 20,"Module Two ... 
01-NOV to 26-DEC",Online,CAREER PLAN & DEVELOPMENT,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42946,INTR,01488, 21,"Module Two ... 
01-NOV to 26-DEC",Online,CAREER PLAN & DEVELOPMENT,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42947,INTR,01488, 22,"Module Two ... 
01-NOV to 26-DEC",Online,CAREER PLAN & DEVELOPMENT,STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
42948,INTR,01488, 23,"Module Two ... 
01-NOV to 26-DEC",Online,"CAREER PLAN & DEVELOPMENTThis section designed for the student athlete experience.
",STAFF, ,Online,,2,0,0,0,0,0,0,0,0,
42949,INTR,01488, 24,"Module Two ... 
01-NOV to 26-DEC",Online,"CAREER PLAN & DEVELOPMENTBGS students only.
",STAFF, ,Online,,2,0,0,0,0,0,0,0,0,
42950,INTR,01488, 25,"Module Two ... 
01-NOV to 26-DEC",Online,"CAREER PLAN & DEVELOPMENTRTF majors only.
",STAFF, ,Online,,2,0,0,0,0,0,0,0,0,
42951,INTR,01488, 26,"Module Two ... 
01-NOV to 26-DEC",Online,"CAREER PLAN & DEVELOPMENTRN-to-BSN students only.
",STAFF, ,Online,,2,25,0,0,0,25,0,0,0,
